0	0.046	0.023	0	0	0.009	0.002	0.048	0.002	0.078	0	0.054	0	0.041	0.053	0.005	0	0	0.052	0.038	0.031	0.022	0	0	0	0	0.042	0.007	0.097	0.08	0.047	0	0.026	0.027	0.039	0	0	0	0.039	0.039	0.013	0.03	0.017	0.065	0.036	0	0.019	0.005	0.069	0.026	0.03	0.025	0.021	0.014	0.007	0.004	0.064	0.047	0	0.073	0.02	0.056	0	0.058	0.029	0.022	0.011	0	0	0	0	0.026	0	0.014	0	0	0.06	0	0.007	0	0.024	0.007	0.031	0.026	0.007	0.084	0	0.036	0.017	0.02	0.043	0.035	0.058	0	0.026	0.032	0.026	0	0.043	0.009	
0	0.053	0.021	0	0	0.003	0.001	0.044	0.002	0.074	0	0.069	0	0.038	0.046	0.004	0	0	0.055	0.03	0.023	0.025	0	0	0	0	0.046	0.006	0.117	0.077	0.05	0	0.034	0.034	0.037	0	0	0	0.051	0.044	0.022	0.014	0.031	0.076	0.035	0	0.017	0.006	0.071	0.029	0.032	0.019	0.023	0.008	0.006	0.004	0.075	0.042	0	0.064	0.028	0.059	0	0.072	0.033	0.022	0.02	0	0	0	0	0.025	0	0.018	0	0	0.058	0	0.002	0	0.023	0.001	0.043	0.024	0	0.062	0	0.024	0.015	0.036	0.047	0.039	0.07	0	0.034	0.042	0.011	0	0.044	0.006	
0	0.038	0.025	0	0	0.004	0.006	0.033	0.001	0.083	0	0.073	0	0.024	0.065	0.001	0	0	0.063	0.027	0.022	0.041	0	0	0	0	0.055	0.005	0.095	0.08	0.065	0	0.022	0.042	0.047	0	0	0	0.06	0.06	0.012	0.004	0.025	0.076	0.023	0	0.022	0.011	0.079	0.034	0.022	0.043	0.039	0.004	0.003	0.007	0.069	0.022	0	0.077	0.035	0.043	0	0.058	0.033	0.016	0.015	0	0	0	0	0.024	0	0.02	0	0	0.049	0	0	0	0.031	0	0.043	0.016	0	0.064	0	0.034	0.024	0.041	0.061	0.052	0.06	0	0.032	0.033	0.005	0	0.044	0.004	
0	0.047	0.021	0	0	0	0.005	0.035	0.001	0.085	0	0.123	0	0.024	0.071	0.001	0	0	0.053	0.026	0.016	0.027	0	0	0	0	0.053	0.007	0.077	0.078	0.075	0	0.015	0.035	0.067	0	0	0	0.084	0.049	0.015	0.007	0.038	0.063	0.033	0	0.021	0.003	0.065	0.026	0.02	0.049	0.05	0.006	0.007	0.008	0.073	0.02	0	0.095	0.055	0.027	0	0.062	0.043	0.003	0.014	0	0	0	0	0.045	0	0.017	0	0	0.054	0	0	0	0.038	0	0.039	0.004	0	0.059	0	0.031	0.017	0.064	0.069	0.042	0.071	0	0.017	0.025	0.006	0	0.042	0.004	
0	0.03	0.027	0	0	0	0.001	0.049	0	0.084	0	0.09	0	0.029	0.047	0.002	0	0	0.051	0.027	0.024	0.048	0	0	0	0	0.055	0.008	0.079	0.069	0.064	0	0.016	0.015	0.069	0	0	0	0.084	0.062	0.016	0.007	0.042	0.049	0.025	0	0.02	0.002	0.068	0.017	0.016	0.05	0.054	0.008	0.005	0.003	0.08	0.02	0	0.105	0.072	0.023	0	0.086	0.038	0.006	0.017	0	0	0	0	0.068	0	0.013	0	0	0.043	0	0	0	0.046	0	0.042	0	0	0.08	0	0.025	0.007	0.04	0.06	0.029	0.063	0	0.009	0.03	0.016	0	0.024	0.001	
0	0.023	0.027	0	0	0	0.001	0.056	0	0.074	0	0.084	0	0.025	0.042	0	0	0	0.055	0.034	0.028	0.051	0	0	0	0	0.058	0.006	0.093	0.065	0.055	0	0.023	0.014	0.062	0	0	0	0.068	0.04	0.007	0.015	0.038	0.053	0.038	0	0.044	0.001	0.081	0.028	0.014	0.056	0.056	0.008	0.002	0.003	0.079	0.027	0	0.082	0.075	0.021	0	0.069	0.053	0	0.031	0	0	0	0	0.062	0	0.02	0	0	0.024	0	0	0	0.047	0	0.044	0	0	0.087	0	0.05	0.005	0.043	0.067	0.024	0.079	0	0.008	0.03	0.012	0	0.031	0	
0	0.018	0.017	0	0	0	0.001	0.06	0	0.052	0	0.1	0	0.019	0.059	0	0	0	0.055	0.042	0.039	0.058	0	0	0	0	0.064	0.004	0.107	0.054	0.075	0	0.023	0.014	0.059	0	0	0	0.062	0.037	0.024	0.016	0.045	0.076	0.051	0	0.043	0.003	0.113	0.03	0.01	0.051	0.059	0.007	0	0	0.073	0.031	0	0.076	0.074	0.031	0	0.038	0.056	0	0.04	0	0	0	0	0.065	0	0.032	0	0	0.02	0	0	0	0.057	0	0.055	0	0	0.085	0	0.055	0	0.039	0.083	0.031	0.084	0	0.009	0.04	0.017	0	0.029	0	
0	0.024	0.02	0	0	0	0	0.069	0	0.041	0	0.1	0	0.014	0.049	0	0	0	0.083	0.056	0.032	0.052	0	0	0	0	0.049	0	0.102	0.061	0.08	0	0.008	0.014	0.063	0	0	0	0.042	0.029	0.03	0.024	0.047	0.068	0.051	0	0.062	0.002	0.089	0.04	0.019	0.049	0.072	0	0	0	0.102	0.034	0	0.087	0.073	0.024	0	0.043	0.028	0	0.04	0	0	0	0	0.071	0	0.027	0	0	0.019	0	0	0	0.071	0	0.066	0	0	0.068	0	0.052	0	0.039	0.073	0.021	0.08	0	0.014	0.02	0.028	0	0.032	0	
0	0.024	0.013	0	0	0	0	0.051	0	0.046	0	0.081	0	0.006	0.053	0	0	0	0.084	0.052	0.027	0.045	0	0	0	0	0.048	0	0.12	0.055	0.063	0	0.01	0.027	0.076	0	0	0	0.042	0.032	0.033	0.026	0.038	0.07	0.086	0	0.063	0	0.085	0.033	0.007	0.046	0.068	0	0	0	0.104	0.033	0	0.097	0.07	0.026	0	0.051	0.026	0	0.04	0	0	0	0	0.08	0	0.022	0	0	0.016	0	0	0	0.06	0	0.058	0	0	0.059	0	0.047	0	0.058	0.07	0.024	0.075	0	0.018	0.014	0.041	0	0.034	0	
0	0.027	0.032	0	0	0	0	0.065	0	0.039	0	0.073	0	0.005	0.055	0	0	0	0.083	0.058	0.037	0.047	0	0	0	0	0.05	0	0.1	0.07	0.078	0	0.019	0.024	0.09	0	0	0	0.052	0.028	0.045	0.025	0.043	0.087	0.07	0	0.06	0	0.091	0.033	0.003	0.047	0.067	0	0	0	0.099	0.029	0	0.111	0.09	0.016	0	0.045	0.048	0	0.035	0	0	0	0	0.081	0	0.015	0	0	0.026	0	0	0	0.059	0	0.035	0	0	0.048	0	0.041	0	0.08	0.088	0.039	0.089	0	0.022	0.018	0.044	0	0.034	0	
0	0.024	0.038	0	0	0	0	0.066	0	0.02	0	0.037	0	0.007	0.069	0	0	0	0.091	0.065	0.042	0.058	0	0	0	0	0.064	0	0.082	0.074	0.076	0	0.037	0.045	0.075	0	0	0	0.041	0.026	0.044	0.027	0.062	0.083	0.083	0	0.05	0	0.095	0.043	0.005	0.07	0.082	0	0	0	0.084	0.038	0	0.107	0.099	0.023	0	0.039	0.065	0	0.038	0	0	0	0	0.073	0	0.002	0	0	0.022	0	0	0	0.053	0	0.019	0	0	0.043	0	0.034	0	0.051	0.108	0.036	0.095	0	0.013	0.029	0.035	0	0.048	0	
0	0.03	0.042	0	0	0	0	0.076	0	0.03	0	0.035	0	0.014	0.075	0	0	0	0.081	0.061	0.07	0.046	0	0	0	0	0.056	0	0.055	0.067	0.075	0	0.031	0.053	0.063	0	0	0	0.05	0.02	0.052	0.016	0.052	0.115	0.1	0	0.061	0	0.08	0.06	0.003	0.055	0.067	0	0	0	0.089	0.044	0	0.096	0.093	0.022	0	0.047	0.072	0	0.031	0	0	0	0	0.075	0	0	0	0	0.034	0	0	0	0.039	0	0.029	0	0	0.064	0	0.034	0	0.046	0.112	0.045	0.081	0	0.004	0.046	0.03	0	0.045	0	
0	0.038	0.047	0	0	0	0	0.052	0	0.032	0	0.028	0	0.02	0.058	0	0	0	0.072	0.067	0.065	0.052	0	0	0	0	0.053	0	0.069	0.058	0.086	0	0.03	0.035	0.051	0	0	0	0.042	0.011	0.067	0.013	0.063	0.119	0.092	0	0.059	0	0.067	0.073	0.006	0.052	0.073	0	0	0	0.07	0.035	0	0.087	0.084	0.012	0	0.062	0.066	0	0.041	0	0	0	0	0.088	0	0	0	0	0.034	0	0	0	0.025	0	0.029	0	0	0.072	0	0.056	0	0.038	0.097	0.041	0.1	0	0.003	0.034	0.029	0	0.033	0	
0	0.045	0.063	0	0	0	0	0.059	0	0.027	0	0.028	0	0.02	0.06	0	0	0	0.067	0.064	0.064	0.046	0	0	0	0	0.038	0	0.08	0.061	0.107	0	0.033	0.046	0.045	0	0	0	0.048	0.028	0.098	0.019	0.055	0.105	0.093	0	0.048	0	0.051	0.083	0.013	0.057	0.069	0	0	0	0.054	0.048	0	0.099	0.064	0.006	0	0.08	0.052	0	0.049	0	0	0	0	0.078	0	0	0	0	0.035	0	0	0	0.029	0	0.027	0	0	0.055	0	0.054	0	0.03	0.109	0.038	0.09	0	0	0.024	0.034	0	0.042	0	
0	0.032	0.067	0	0	0	0	0.066	0	0.025	0	0.044	0	0.022	0.049	0	0	0	0.063	0.081	0.063	0.041	0	0	0	0	0.049	0	0.057	0.057	0.092	0	0.028	0.036	0.041	0	0	0	0.059	0.024	0.101	0.012	0.052	0.102	0.082	0	0.043	0	0.052	0.082	0.019	0.062	0.064	0	0	0	0.061	0.07	0	0.077	0.096	0.003	0	0.105	0.052	0	0.06	0	0	0	0	0.102	0	0	0	0	0.025	0	0	0	0.011	0	0.024	0	0	0.06	0	0.064	0	0.043	0.086	0.042	0.088	0	0	0.023	0.046	0	0.033	0	
0	0.017	0.069	0	0	0	0	0.071	0	0.012	0	0.036	0	0.028	0.048	0	0	0	0.083	0.086	0.07	0.056	0	0	0	0	0.037	0	0.058	0.066	0.097	0	0.038	0.059	0.051	0	0	0	0.072	0.026	0.097	0.022	0.072	0.097	0.064	0	0.037	0	0.076	0.104	0.016	0.062	0.084	0	0	0	0.08	0.089	0	0.078	0.095	0.003	0	0.109	0.049	0	0.063	0	0	0	0	0.108	0	0	0	0	0.026	0	0	0	0.007	0	0.025	0	0	0.046	0	0.053	0	0.032	0.113	0.052	0.052	0	0	0.029	0.039	0	0.046	0	
0	0.017	0.075	0	0	0	0	0.083	0	0.019	0	0.034	0	0.029	0.045	0	0	0	0.069	0.056	0.055	0.059	0	0	0	0	0.035	0	0.054	0.071	0.108	0	0.027	0.07	0.059	0	0	0	0.083	0.026	0.1	0.023	0.089	0.066	0.079	0	0.046	0	0.07	0.097	0.007	0.067	0.068	0	0	0	0.088	0.093	0	0.057	0.087	0	0	0.105	0.038	0	0.072	0	0	0	0	0.076	0	0	0	0	0.021	0	0	0	0.011	0	0.015	0	0	0.055	0	0.048	0	0.021	0.094	0.063	0.058	0	0	0.022	0.035	0	0.048	0	
0	0.02	0.082	0	0	0	0	0.053	0	0.02	0	0.031	0	0.039	0.036	0	0	0	0.06	0.064	0.053	0.068	0	0	0	0	0.028	0	0.056	0.063	0.102	0	0.034	0.071	0.075	0	0	0	0.097	0.037	0.103	0.038	0.094	0.063	0.088	0	0.037	0	0.072	0.102	0.014	0.06	0.05	0	0	0	0.1	0.08	0	0.084	0.092	0	0	0.094	0.038	0	0.11	0	0	0	0	0.073	0	0	0	0	0.013	0	0	0	0.014	0	0.013	0	0	0.069	0	0.039	0	0.01	0.112	0.066	0.051	0	0	0.015	0.034	0	0.047	0	
0	0.016	0.097	0	0	0	0	0.043	0	0.019	0	0.032	0	0.035	0.027	0	0	0	0.066	0.089	0.051	0.032	0	0	0	0	0.02	0	0.061	0.051	0.086	0	0.053	0.075	0.08	0	0	0	0.103	0.027	0.079	0.032	0.095	0.05	0.085	0	0.031	0	0.069	0.092	0.024	0.104	0.044	0	0	0	0.097	0.069	0	0.069	0.078	0	0	0.085	0.065	0	0.107	0	0	0	0	0.071	0	0	0	0	0.015	0	0	0	0.027	0	0.009	0	0	0.054	0	0.041	0	0.012	0.114	0.062	0.038	0	0	0.012	0.032	0	0.051	0	
0	0.012	0.092	0	0	0	0	0.051	0	0.02	0	0.028	0	0.03	0.035	0	0	0	0.064	0.087	0.051	0.042	0	0	0	0	0.025	0	0.082	0.065	0.09	0	0.04	0.093	0.119	0	0	0	0.109	0.044	0.084	0.055	0.102	0.06	0.086	0	0.042	0	0.067	0.09	0.02	0.101	0.051	0	0	0	0.111	0.097	0	0.066	0.065	0	0	0.1	0.07	0	0.102	0	0	0	0	0.042	0	0	0	0	0.022	0	0	0	0.024	0	0.006	0	0	0.086	0	0.037	0	0.005	0.116	0.063	0.043	0	0	0.018	0.024	0	0.061	0	
0	0.01	0.107	0	0	0	0	0.043	0	0.018	0	0.027	0	0.033	0.03	0	0	0	0.064	0.081	0.054	0.055	0	0	0	0	0.028	0	0.102	0.063	0.094	0	0.034	0.114	0.11	0	0	0	0.089	0.064	0.094	0.048	0.083	0.054	0.086	0	0.036	0	0.06	0.092	0.023	0.096	0.05	0	0	0	0.084	0.078	0	0.063	0.056	0	0	0.083	0.094	0	0.089	0	0	0	0	0.029	0	0	0	0	0.02	0	0	0	0.024	0	0.01	0	0	0.087	0	0.049	0	0.01	0.127	0.072	0.03	0	0	0.02	0.022	0	0.048	0	
0	0.009	0.106	0	0	0	0	0.045	0	0.01	0	0.02	0	0.043	0.034	0	0	0	0.073	0.074	0.075	0.05	0	0	0	0	0.052	0	0.085	0.058	0.107	0	0.057	0.12	0.099	0	0	0	0.055	0.051	0.076	0.04	0.09	0.037	0.072	0	0.029	0	0.059	0.108	0.02	0.088	0.06	0	0	0	0.08	0.085	0	0.082	0.063	0	0	0.073	0.107	0	0.063	0	0	0	0	0.025	0	0	0	0	0.03	0	0	0	0.025	0	0.008	0	0	0.072	0	0.064	0	0.006	0.096	0.083	0.027	0	0	0.028	0.02	0	0.033	0	
0	0.018	0.088	0	0	0	0	0.061	0	0.018	0	0.015	0	0.032	0.037	0	0	0	0.067	0.046	0.064	0.055	0	0	0	0	0.056	0	0.075	0.074	0.101	0	0.042	0.096	0.089	0	0	0	0.05	0.054	0.048	0.042	0.076	0.032	0.09	0	0.029	0	0.05	0.081	0.032	0.073	0.074	0	0	0	0.086	0.057	0	0.08	0.067	0	0	0.079	0.096	0	0.041	0	0	0	0	0.034	0	0	0	0	0.043	0	0	0	0.023	0	0.005	0	0	0.09	0	0.087	0	0.003	0.094	0.073	0.026	0	0	0.031	0.017	0	0.055	0	
0	0.028	0.114	0	0	0	0	0.073	0	0.024	0	0.014	0	0.033	0.035	0	0	0	0.057	0.063	0.059	0.052	0	0	0	0	0.053	0	0.062	0.081	0.133	0	0.043	0.065	0.083	0	0	0	0.055	0.034	0.055	0.049	0.078	0.027	0.113	0	0.028	0	0.05	0.078	0.041	0.083	0.099	0	0	0	0.104	0.057	0	0.058	0.078	0	0	0.098	0.085	0	0.042	0	0	0	0	0.031	0	0	0	0	0.049	0	0	0	0.036	0	0.01	0	0	0.09	0	0.078	0	0.002	0.086	0.08	0.017	0	0	0.027	0.016	0	0.06	0	
0	0.026	0.092	0	0	0	0	0.057	0	0.027	0	0.023	0	0.041	0.051	0	0	0	0.056	0.055	0.061	0.043	0	0	0	0	0.062	0	0.072	0.086	0.138	0	0.055	0.077	0.101	0	0	0	0.056	0.054	0.018	0.042	0.073	0.049	0.087	0	0.034	0	0.057	0.065	0.023	0.097	0.08	0	0	0	0.079	0.046	0	0.075	0.089	0	0	0.094	0.07	0	0.03	0	0	0	0	0.044	0	0	0	0	0.055	0	0	0	0.034	0	0.008	0	0	0.085	0	0.056	0	0.001	0.082	0.106	0.015	0	0	0.031	0.018	0	0.077	0	
0	0.044	0.102	0	0	0	0	0.056	0	0.026	0	0.041	0	0.059	0.046	0	0	0	0.039	0.048	0.061	0.061	0	0	0	0	0.076	0	0.079	0.088	0.147	0	0.085	0.067	0.103	0	0	0	0.046	0.057	0.019	0.051	0.064	0.049	0.09	0	0.028	0	0.068	0.056	0.023	0.11	0.109	0	0	0	0.089	0.045	0	0.089	0.098	0	0	0.094	0.057	0	0.028	0	0	0	0	0.031	0	0	0	0	0.049	0	0	0	0.057	0	0.004	0	0	0.075	0	0.075	0	0	0.074	0.095	0.014	0	0	0.036	0.021	0	0.049	0	
0	0.036	0.108	0	0	0	0	0.049	0	0.042	0	0.046	0	0.054	0.04	0	0	0	0.054	0.046	0.056	0.049	0	0	0	0	0.051	0	0.085	0.087	0.114	0	0.075	0.084	0.091	0	0	0	0.04	0.038	0.02	0.034	0.087	0.061	0.093	0	0.027	0	0.078	0.064	0.01	0.084	0.098	0	0	0	0.095	0.04	0	0.077	0.082	0	0	0.097	0.051	0	0.031	0	0	0	0	0.029	0	0	0	0	0.056	0	0	0	0.045	0	0.002	0	0	0.09	0	0.09	0	0	0.072	0.098	0.011	0	0	0.033	0.027	0	0.054	0	
0	0.044	0.116	0	0	0	0	0.044	0	0.054	0	0.075	0	0.055	0.051	0	0	0	0.048	0.04	0.052	0.062	0	0	0	0	0.038	0	0.087	0.107	0.112	0	0.093	0.088	0.073	0	0	0	0.025	0.057	0.018	0.022	0.096	0.051	0.076	0	0.027	0	0.082	0.063	0.008	0.08	0.103	0	0	0	0.089	0.032	0	0.056	0.068	0	0	0.104	0.045	0	0.023	0	0	0	0	0.033	0	0	0	0	0.055	0	0	0	0.05	0	0.002	0	0	0.095	0	0.057	0	0	0.052	0.1	0.018	0	0	0.058	0.019	0	0.029	0	
0	0.049	0.108	0	0	0	0	0.039	0	0.039	0	0.054	0	0.055	0.061	0	0	0	0.048	0.047	0.049	0.08	0	0	0	0	0.046	0	0.091	0.103	0.104	0	0.085	0.086	0.095	0	0	0	0.022	0.039	0.008	0.031	0.079	0.069	0.081	0	0.03	0	0.063	0.07	0.005	0.067	0.09	0	0	0	0.101	0.036	0	0.049	0.072	0	0	0.119	0.024	0	0.023	0	0	0	0	0.039	0	0	0	0	0.058	0	0	0	0.074	0	0.008	0	0	0.058	0	0.068	0	0	0.053	0.076	0.019	0	0	0.042	0.014	0	0.058	0	
0	0.058	0.091	0	0	0	0	0.045	0	0.045	0	0.039	0	0.061	0.079	0	0	0	0.054	0.05	0.043	0.077	0	0	0	0	0.044	0	0.104	0.081	0.082	0	0.093	0.108	0.116	0	0	0	0.03	0.037	0.009	0.04	0.081	0.05	0.099	0	0.024	0	0.07	0.089	0.002	0.069	0.068	0	0	0	0.086	0.04	0	0.042	0.096	0	0	0.1	0.032	0	0.036	0	0	0	0	0.033	0	0	0	0	0.043	0	0	0	0.083	0	0.005	0	0	0.049	0	0.089	0	0	0.065	0.068	0.015	0	0	0.056	0.014	0	0.047	0	
