0.016	0	0	0	0	0.063	0.032	0.031	0	0.008	0	0	0	0.055	0.036	0.033	0	0.04	0.049	0.088	0	0.009	0.01	0.04	0	0	0	0	0.023	0	0.057	0.002	0	0.004	0	0.004	0	0	0	0.046	0	0.064	0.031	0.062	0.013	0.023	0.003	0.04	0	0	0	0.057	0.055	0.026	0	0	0.012	0.016	0.016	0	0.004	0.076	0.053	0	0.108	0.012	0	0	0	0	0.018	0.004	0	0	0.032	0	0	0.007	0.057	0	0	0.008	0.03	0.044	0.089	0	0	0.003	0.035	0.04	0	0	0.031	0.085	0.028	0.014	0.058	0.003	0.055	0.034	
0.01	0	0	0	0	0.088	0.04	0.021	0	0.017	0	0	0	0.083	0.054	0.043	0	0.045	0.051	0.099	0	0.004	0.01	0.054	0	0	0	0	0.02	0	0.046	0.007	0	0.004	0	0.004	0	0	0	0.04	0	0.065	0.049	0.059	0.038	0.035	0.004	0.032	0	0	0	0.069	0.054	0.027	0	0	0.012	0.004	0.02	0	0.001	0.074	0.081	0	0.133	0.019	0	0	0	0	0.019	0.009	0	0	0.05	0	0	0.01	0.055	0	0	0.013	0.041	0.047	0.079	0	0	0.001	0.057	0.041	0	0	0.03	0.086	0.046	0.012	0.043	0.004	0.047	0.029	
0.009	0	0	0	0	0.115	0.036	0.03	0	0.04	0	0	0	0.072	0.06	0.07	0	0.045	0.065	0.104	0	0.006	0.019	0.056	0	0	0	0	0.02	0	0.059	0.009	0	0.002	0	0.003	0	0	0	0.049	0	0.049	0.066	0.07	0.035	0.022	0.004	0.03	0	0	0	0.086	0.076	0.027	0	0	0.018	0.001	0.027	0	0	0.083	0.093	0	0.153	0.019	0	0	0	0	0.023	0.02	0	0	0.059	0	0	0.008	0.05	0	0	0.012	0.056	0.045	0.104	0	0	0	0.082	0.041	0	0	0.024	0.085	0.03	0.019	0.058	0.006	0.045	0.022	
0.017	0	0	0	0	0.116	0.059	0.037	0	0.058	0	0	0	0.102	0.079	0.078	0	0.049	0.068	0.108	0	0.005	0.021	0.079	0	0	0	0	0.015	0	0.071	0.005	0	0.004	0	0	0	0	0	0.063	0	0.05	0.079	0.067	0.056	0.013	0.002	0.036	0	0	0	0.109	0.083	0.039	0	0	0.019	0	0.037	0	0	0.095	0.106	0	0.126	0.036	0	0	0	0	0.039	0.022	0	0	0.052	0	0	0.001	0.05	0	0	0.012	0.049	0.047	0.097	0	0	0	0.07	0.043	0	0	0.037	0.075	0.048	0.014	0.079	0.003	0.029	0.028	
0.011	0	0	0	0	0.122	0.041	0.035	0	0.064	0	0	0	0.108	0.082	0.064	0	0.047	0.084	0.109	0	0	0.031	0.066	0	0	0	0	0.014	0	0.09	0.003	0	0.008	0	0	0	0	0	0.051	0	0.065	0.074	0.065	0.051	0.003	0.004	0.035	0	0	0	0.124	0.098	0.048	0	0	0.03	0	0.05	0	0	0.119	0.11	0	0.097	0.045	0	0	0	0	0.065	0.036	0	0	0.046	0	0	0	0.05	0	0	0.009	0.05	0.033	0.099	0	0	0	0.049	0.062	0	0	0.034	0.062	0.057	0.011	0.075	0.001	0.025	0.021	
0.026	0	0	0	0	0.085	0.034	0.039	0	0.073	0	0	0	0.093	0.073	0.077	0	0.051	0.089	0.063	0	0	0.033	0.074	0	0	0	0	0.01	0	0.093	0	0	0.01	0	0	0	0	0	0.057	0	0.066	0.061	0.074	0.041	0.01	0.003	0.031	0	0	0	0.126	0.082	0.042	0	0	0.026	0	0.067	0	0	0.107	0.145	0	0.096	0.051	0	0	0	0	0.079	0.048	0	0	0.051	0	0	0	0.037	0	0	0.007	0.061	0.027	0.085	0	0	0	0.047	0.047	0	0	0.031	0.053	0.056	0.014	0.095	0	0.017	0.019	
0.019	0	0	0	0	0.083	0.038	0.042	0	0.078	0	0	0	0.075	0.059	0.083	0	0.074	0.089	0.065	0	0	0.033	0.087	0	0	0	0	0.003	0	0.094	0	0	0.016	0	0	0	0	0	0.041	0	0.067	0.079	0.068	0.069	0.02	0.001	0.054	0	0	0	0.111	0.077	0.047	0	0	0.034	0	0.068	0	0	0.083	0.124	0	0.098	0.053	0	0	0	0	0.06	0.061	0	0	0.047	0	0	0	0.042	0	0	0.006	0.091	0.024	0.095	0	0	0	0.05	0.063	0	0	0.026	0.044	0.063	0.006	0.094	0	0.016	0.017	
0.009	0	0	0	0	0.077	0.061	0.027	0	0.071	0	0	0	0.049	0.079	0.079	0	0.092	0.092	0.055	0	0	0.035	0.089	0	0	0	0	0.006	0	0.101	0	0	0.021	0	0	0	0	0	0.034	0	0.07	0.072	0.088	0.066	0.01	0.001	0.096	0	0	0	0.095	0.083	0.051	0	0	0.034	0	0.07	0	0	0.108	0.127	0	0.117	0.055	0	0	0	0	0.068	0.075	0	0	0.07	0	0	0	0.057	0	0	0.003	0.092	0.027	0.086	0	0	0	0.066	0.057	0	0	0.038	0.041	0.057	0.01	0.075	0	0.025	0.019	
0.012	0	0	0	0	0.102	0.053	0.014	0	0.079	0	0	0	0.055	0.079	0.1	0	0.085	0.096	0.068	0	0	0.037	0.086	0	0	0	0	0.019	0	0.107	0	0	0.022	0	0	0	0	0	0.035	0	0.09	0.065	0.11	0.045	0.011	0	0.124	0	0	0	0.146	0.112	0.07	0	0	0.027	0	0.078	0	0	0.075	0.125	0	0.135	0.047	0	0	0	0	0.079	0.069	0	0	0.072	0	0	0	0.051	0	0	0.001	0.07	0.044	0.077	0	0	0	0.059	0.05	0	0	0.051	0.036	0.055	0.013	0.067	0	0.022	0.021	
0.007	0	0	0	0	0.119	0.076	0.015	0	0.077	0	0	0	0.06	0.095	0.101	0	0.071	0.097	0.06	0	0	0.05	0.09	0	0	0	0	0.033	0	0.1	0	0	0.033	0	0	0	0	0	0.029	0	0.069	0.071	0.106	0.056	0.019	0	0.12	0	0	0	0.149	0.087	0.081	0	0	0.036	0	0.077	0	0	0.068	0.096	0	0.111	0.039	0	0	0	0	0.1	0.066	0	0	0.059	0	0	0	0.045	0	0	0	0.074	0.042	0.042	0	0	0	0.054	0.056	0	0	0.084	0.035	0.056	0.003	0.074	0	0.022	0.023	
0.001	0	0	0	0	0.115	0.119	0.022	0	0.074	0	0	0	0.082	0.101	0.104	0	0.08	0.082	0.066	0	0	0.04	0.076	0	0	0	0	0.039	0	0.08	0	0	0.04	0	0	0	0	0	0.028	0	0.071	0.061	0.101	0.061	0.033	0	0.099	0	0	0	0.119	0.101	0.077	0	0	0.049	0	0.089	0	0	0.036	0.111	0	0.108	0.025	0	0	0	0	0.068	0.054	0	0	0.051	0	0	0	0.06	0	0	0	0.075	0.05	0.05	0	0	0	0.039	0.063	0	0	0.099	0.043	0.063	0.001	0.075	0	0.03	0.036	
0	0	0	0	0	0.119	0.109	0.019	0	0.09	0	0	0	0.061	0.086	0.12	0	0.074	0.068	0.061	0	0	0.028	0.077	0	0	0	0	0.039	0	0.111	0	0	0.04	0	0	0	0	0	0.024	0	0.042	0.055	0.094	0.054	0.021	0	0.071	0	0	0	0.123	0.105	0.061	0	0	0.041	0	0.066	0	0	0.053	0.104	0	0.09	0.025	0	0	0	0	0.04	0.079	0	0	0.062	0	0	0	0.065	0	0	0	0.08	0.058	0.053	0	0	0	0.035	0.067	0	0	0.104	0.047	0.061	0	0.081	0	0.016	0.033	
0	0	0	0	0	0.082	0.09	0.027	0	0.093	0	0	0	0.058	0.08	0.112	0	0.062	0.045	0.065	0	0	0.017	0.049	0	0	0	0	0.031	0	0.103	0	0	0.042	0	0	0	0	0	0.026	0	0.051	0.064	0.095	0.055	0.02	0	0.065	0	0	0	0.123	0.096	0.048	0	0	0.023	0	0.075	0	0	0.035	0.085	0	0.111	0.024	0	0	0	0	0.043	0.066	0	0	0.042	0	0	0	0.068	0	0	0	0.071	0.072	0.047	0	0	0	0.047	0.079	0	0	0.103	0.037	0.045	0	0.073	0	0.019	0.041	
0	0	0	0	0	0.078	0.103	0.041	0	0.093	0	0	0	0.057	0.073	0.105	0	0.077	0.042	0.073	0	0	0.008	0.057	0	0	0	0	0.025	0	0.095	0	0	0.03	0	0	0	0	0	0.039	0	0.03	0.052	0.101	0.062	0.022	0	0.086	0	0	0	0.085	0.105	0.076	0	0	0.03	0	0.072	0	0	0.039	0.076	0	0.09	0.007	0	0	0	0	0.038	0.068	0	0	0.046	0	0	0	0.063	0	0	0	0.07	0.058	0.05	0	0	0	0.049	0.062	0	0	0.112	0.039	0.035	0	0.068	0	0.021	0.045	
0	0	0	0	0	0.079	0.106	0.034	0	0.089	0	0	0	0.042	0.061	0.094	0	0.083	0.052	0.089	0	0	0.023	0.037	0	0	0	0	0.031	0	0.08	0	0	0.023	0	0	0	0	0	0.026	0	0.034	0.074	0.1	0.071	0.022	0	0.107	0	0	0	0.104	0.126	0.061	0	0	0.049	0	0.096	0	0	0.029	0.096	0	0.089	0.01	0	0	0	0	0.059	0.063	0	0	0.039	0	0	0	0.073	0	0	0	0.069	0.063	0.047	0	0	0	0.065	0.061	0	0	0.09	0.05	0.038	0	0.102	0	0.026	0.063	
0	0	0	0	0	0.077	0.087	0.038	0	0.082	0	0	0	0.047	0.046	0.079	0	0.088	0.057	0.084	0	0	0.027	0.039	0	0	0	0	0.039	0	0.086	0	0	0.045	0	0	0	0	0	0.03	0	0.027	0.066	0.089	0.081	0.017	0	0.119	0	0	0	0.11	0.128	0.059	0	0	0.059	0	0.107	0	0	0.039	0.086	0	0.066	0.016	0	0	0	0	0.061	0.061	0	0	0.034	0	0	0	0.08	0	0	0	0.07	0.093	0.038	0	0	0	0.069	0.063	0	0	0.085	0.037	0.023	0	0.107	0	0.027	0.039	
0	0	0	0	0	0.095	0.109	0.036	0	0.096	0	0	0	0.034	0.04	0.07	0	0.109	0.049	0.126	0	0	0.026	0.04	0	0	0	0	0.025	0	0.087	0	0	0.077	0	0	0	0	0	0.028	0	0.033	0.067	0.086	0.107	0.006	0	0.116	0	0	0	0.124	0.113	0.058	0	0	0.071	0	0.104	0	0	0.035	0.084	0	0.061	0.012	0	0	0	0	0.042	0.065	0	0	0.017	0	0	0	0.072	0	0	0	0.068	0.067	0.036	0	0	0	0.059	0.06	0	0	0.066	0.043	0.029	0	0.086	0	0.034	0.047	
0	0	0	0	0	0.093	0.118	0.032	0	0.083	0	0	0	0.033	0.037	0.074	0	0.135	0.066	0.121	0	0	0.059	0.05	0	0	0	0	0.032	0	0.085	0	0	0.075	0	0	0	0	0	0.043	0	0.029	0.076	0.087	0.119	0.01	0	0.064	0	0	0	0.139	0.101	0.065	0	0	0.078	0	0.091	0	0	0.031	0.08	0	0.074	0.007	0	0	0	0	0.033	0.08	0	0	0.014	0	0	0	0.056	0	0	0	0.08	0.067	0.029	0	0	0	0.056	0.06	0	0	0.08	0.013	0.024	0	0.072	0	0.041	0.074	
0	0	0	0	0	0.093	0.125	0.038	0	0.075	0	0	0	0.048	0.051	0.069	0	0.118	0.066	0.119	0	0	0.054	0.079	0	0	0	0	0.04	0	0.082	0	0	0.079	0	0	0	0	0	0.03	0	0.035	0.083	0.083	0.146	0.014	0	0.081	0	0	0	0.138	0.11	0.065	0	0	0.083	0	0.117	0	0	0.045	0.072	0	0.079	0.007	0	0	0	0	0.036	0.088	0	0	0.012	0	0	0	0.062	0	0	0	0.077	0.057	0.013	0	0	0	0.064	0.078	0	0	0.092	0.01	0.021	0	0.07	0	0.054	0.077	
0	0	0	0	0	0.116	0.082	0.056	0	0.07	0	0	0	0.028	0.049	0.08	0	0.116	0.076	0.111	0	0	0.045	0.084	0	0	0	0	0.041	0	0.113	0	0	0.086	0	0	0	0	0	0.027	0	0.034	0.083	0.062	0.138	0.022	0	0.069	0	0	0	0.139	0.123	0.063	0	0	0.097	0	0.116	0	0	0.053	0.058	0	0.088	0.021	0	0	0	0	0.046	0.11	0	0	0.022	0	0	0	0.055	0	0	0	0.086	0.054	0.02	0	0	0	0.08	0.088	0	0	0.085	0.011	0.023	0	0.078	0	0.04	0.064	
0	0	0	0	0	0.099	0.074	0.062	0	0.062	0	0	0	0.022	0.057	0.088	0	0.101	0.056	0.095	0	0	0.066	0.095	0	0	0	0	0.046	0	0.106	0	0	0.072	0	0	0	0	0	0.023	0	0.014	0.094	0.104	0.126	0.018	0	0.069	0	0	0	0.113	0.087	0.06	0	0	0.095	0	0.107	0	0	0.064	0.059	0	0.104	0.028	0	0	0	0	0.06	0.103	0	0	0.024	0	0	0	0.057	0	0	0	0.085	0.038	0.011	0	0	0	0.088	0.094	0	0	0.088	0.016	0.025	0	0.074	0	0.04	0.084	
0	0	0	0	0	0.117	0.055	0.051	0	0.065	0	0	0	0.043	0.058	0.092	0	0.107	0.024	0.083	0	0	0.097	0.08	0	0	0	0	0.052	0	0.107	0	0	0.083	0	0	0	0	0	0.018	0	0.016	0.081	0.084	0.096	0.012	0	0.065	0	0	0	0.082	0.073	0.063	0	0	0.097	0	0.105	0	0	0.067	0.05	0	0.097	0.042	0	0	0	0	0.09	0.089	0	0	0.031	0	0	0	0.053	0	0	0	0.072	0.053	0.012	0	0	0	0.08	0.096	0	0	0.1	0.015	0.031	0	0.074	0	0.042	0.108	
0	0	0	0	0	0.121	0.053	0.067	0	0.07	0	0	0	0.06	0.053	0.113	0	0.118	0.014	0.078	0	0	0.088	0.083	0	0	0	0	0.053	0	0.095	0	0	0.051	0	0	0	0	0	0.018	0	0.018	0.071	0.077	0.08	0.005	0	0.088	0	0	0	0.082	0.058	0.062	0	0	0.098	0	0.112	0	0	0.082	0.049	0	0.099	0.036	0	0	0	0	0.082	0.119	0	0	0.03	0	0	0	0.086	0	0	0	0.086	0.078	0.019	0	0	0	0.054	0.128	0	0	0.126	0.024	0.024	0	0.069	0	0.047	0.08	
0	0	0	0	0	0.102	0.069	0.074	0	0.062	0	0	0	0.068	0.049	0.121	0	0.089	0.022	0.073	0	0	0.08	0.08	0	0	0	0	0.086	0	0.101	0	0	0.035	0	0	0	0	0	0.019	0	0.034	0.078	0.069	0.07	0.014	0	0.085	0	0	0	0.073	0.045	0.064	0	0	0.096	0	0.11	0	0	0.09	0.04	0	0.117	0.054	0	0	0	0	0.095	0.094	0	0	0.039	0	0	0	0.075	0	0	0	0.109	0.077	0.017	0	0	0	0.069	0.114	0	0	0.125	0.01	0.013	0	0.05	0	0.051	0.061	
0	0	0	0	0	0.103	0.077	0.067	0	0.076	0	0	0	0.078	0.033	0.123	0	0.075	0.026	0.09	0	0	0.062	0.104	0	0	0	0	0.093	0	0.086	0	0	0.035	0	0	0	0	0	0.011	0	0.036	0.103	0.079	0.1	0.019	0	0.092	0	0	0	0.08	0.068	0.056	0	0	0.074	0	0.122	0	0	0.088	0.05	0	0.142	0.063	0	0	0	0	0.11	0.077	0	0	0.042	0	0	0	0.081	0	0	0	0.123	0.073	0.028	0	0	0	0.068	0.136	0	0	0.097	0.014	0.01	0	0.054	0	0.068	0.072	
0	0	0	0	0	0.083	0.085	0.083	0	0.098	0	0	0	0.065	0.039	0.084	0	0.079	0.018	0.087	0	0	0.047	0.11	0	0	0	0	0.089	0	0.102	0	0	0.026	0	0	0	0	0	0.011	0	0.048	0.12	0.05	0.085	0.034	0	0.117	0	0	0	0.092	0.067	0.067	0	0	0.094	0	0.127	0	0	0.089	0.041	0	0.134	0.05	0	0	0	0	0.095	0.067	0	0	0.037	0	0	0	0.074	0	0	0	0.127	0.062	0.024	0	0	0	0.088	0.141	0	0	0.102	0.015	0.017	0	0.063	0	0.064	0.047	
0	0	0	0	0	0.096	0.097	0.075	0	0.106	0	0	0	0.077	0.031	0.093	0	0.072	0.013	0.078	0	0	0.047	0.103	0	0	0	0	0.091	0	0.098	0	0	0.019	0	0	0	0	0	0.009	0	0.054	0.09	0.047	0.104	0.036	0	0.132	0	0	0	0.07	0.09	0.082	0	0	0.112	0	0.1	0	0	0.078	0.046	0	0.113	0.055	0	0	0	0	0.075	0.055	0	0	0.034	0	0	0	0.059	0	0	0	0.11	0.081	0.012	0	0	0	0.075	0.13	0	0	0.139	0.022	0.018	0	0.085	0	0.077	0.041	
0	0	0	0	0	0.089	0.096	0.076	0	0.08	0	0	0	0.079	0.037	0.089	0	0.055	0.008	0.093	0	0	0.049	0.082	0	0	0	0	0.083	0	0.085	0	0	0.021	0	0	0	0	0	0.006	0	0.068	0.108	0.048	0.117	0.03	0	0.118	0	0	0	0.078	0.09	0.081	0	0	0.094	0	0.085	0	0	0.065	0.048	0	0.091	0.066	0	0	0	0	0.078	0.058	0	0	0.055	0	0	0	0.071	0	0	0	0.121	0.072	0.018	0	0	0	0.058	0.132	0	0	0.115	0.029	0.016	0	0.081	0	0.074	0.061	
0	0	0	0	0	0.083	0.071	0.07	0	0.084	0	0	0	0.076	0.042	0.097	0	0.071	0.017	0.11	0	0	0.057	0.058	0	0	0	0	0.071	0	0.061	0	0	0.027	0	0	0	0	0	0.003	0	0.055	0.107	0.051	0.109	0.036	0	0.092	0	0	0	0.047	0.077	0.09	0	0	0.095	0	0.07	0	0	0.07	0.054	0	0.087	0.074	0	0	0	0	0.077	0.067	0	0	0.046	0	0	0	0.061	0	0	0	0.108	0.073	0.023	0	0	0	0.038	0.125	0	0	0.095	0.03	0.021	0	0.112	0	0.077	0.082	
0	0	0	0	0	0.093	0.058	0.058	0	0.103	0	0	0	0.093	0.036	0.122	0	0.068	0.022	0.096	0	0	0.074	0.062	0	0	0	0	0.065	0	0.048	0	0	0.024	0	0	0	0	0	0.003	0	0.049	0.086	0.041	0.113	0.033	0	0.08	0	0	0	0.071	0.093	0.086	0	0	0.085	0	0.07	0	0	0.081	0.073	0	0.105	0.061	0	0	0	0	0.076	0.068	0	0	0.048	0	0	0	0.069	0	0	0	0.132	0.06	0.033	0	0	0	0.052	0.145	0	0	0.063	0.046	0.019	0	0.083	0	0.044	0.071	
0	0	0	0	0	0.107	0.046	0.064	0	0.095	0	0	0	0.093	0.034	0.116	0	0.083	0.013	0.096	0	0	0.098	0.048	0	0	0	0	0.085	0	0.043	0	0	0.036	0	0	0	0	0	0.003	0	0.039	0.074	0.055	0.093	0.042	0	0.079	0	0	0	0.088	0.091	0.057	0	0	0.084	0	0.057	0	0	0.085	0.061	0	0.113	0.063	0	0	0	0	0.07	0.054	0	0	0.055	0	0	0	0.078	0	0	0	0.102	0.046	0.043	0	0	0	0.079	0.127	0	0	0.065	0.045	0.008	0	0.079	0	0.05	0.06	
0	0	0	0	0	0.101	0.04	0.061	0	0.09	0	0	0	0.102	0.023	0.104	0	0.058	0.008	0.077	0	0	0.101	0.052	0	0	0	0	0.09	0	0.049	0	0	0.042	0	0	0	0	0	0.007	0	0.037	0.09	0.057	0.081	0.047	0	0.071	0	0	0	0.099	0.076	0.055	0	0	0.106	0	0.067	0	0	0.063	0.051	0	0.124	0.054	0	0	0	0	0.055	0.052	0	0	0.061	0	0	0	0.085	0	0	0	0.111	0.045	0.042	0	0	0	0.085	0.108	0	0	0.074	0.042	0.01	0	0.065	0	0.04	0.065	
0	0	0	0	0	0.09	0.041	0.082	0	0.08	0	0	0	0.118	0.019	0.09	0	0.073	0.009	0.057	0	0	0.095	0.074	0	0	0	0	0.074	0	0.068	0	0	0.034	0	0	0	0	0	0.023	0	0.039	0.111	0.05	0.057	0.054	0	0.076	0	0	0	0.08	0.087	0.059	0	0	0.091	0	0.07	0	0	0.06	0.059	0	0.11	0.058	0	0	0	0	0.059	0.052	0	0	0.065	0	0	0	0.094	0	0	0	0.102	0.042	0.036	0	0	0	0.091	0.111	0	0	0.098	0.039	0.012	0	0.088	0	0.04	0.059	
0	0	0	0	0	0.105	0.038	0.057	0	0.073	0	0	0	0.126	0.015	0.102	0	0.088	0.013	0.033	0	0	0.108	0.074	0	0	0	0	0.07	0	0.069	0	0	0.04	0	0	0	0	0	0.03	0	0.022	0.123	0.065	0.068	0.045	0	0.087	0	0	0	0.085	0.094	0.052	0	0	0.115	0	0.074	0	0	0.048	0.074	0	0.089	0.062	0	0	0	0	0.07	0.037	0	0	0.078	0	0	0	0.093	0	0	0	0.106	0.041	0.042	0	0	0	0.086	0.096	0	0	0.127	0.029	0.014	0	0.064	0	0.032	0.048	
0	0	0	0	0	0.086	0.031	0.061	0	0.061	0	0	0	0.113	0.015	0.068	0	0.064	0.021	0.04	0	0	0.081	0.077	0	0	0	0	0.077	0	0.076	0	0	0.033	0	0	0	0	0	0.033	0	0.019	0.11	0.06	0.087	0.049	0	0.097	0	0	0	0.084	0.081	0.032	0	0	0.11	0	0.043	0	0	0.055	0.075	0	0.09	0.048	0	0	0	0	0.043	0.024	0	0	0.055	0	0	0	0.088	0	0	0	0.099	0.039	0.043	0	0	0	0.086	0.088	0	0	0.12	0.026	0.01	0	0.057	0	0.035	0.056	
